ID	parentID	nameID	provisional	accordingToID	accordingToDate	referenceID	extinct	temporalRangeStart	temporalRangeEnd	lifezone	link	remarks
1327	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1327	0		2019	9	0			Terrestrial		
399	137	399	0		2019	57	0			Terrestrial		
57	a8010abb-2d3a2-c0773-329a0-3790a9aa5	57	0		2019	6	0			Terrestrial		
407	192	407	0		2019	7	0			Terrestrial		
43a9c281-b9182-d38b6-1ada7-a23a8984f	d09e82a3-ccab1-29646-e1e32-b39b70f7b	43a9c281-b9182-d38b6-1ada7-a23a8984f	false									
341	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	341	0		2019	83	0			Terrestrial		
1046	80eae935-1372d-ed78b-e2c34-41fa94d85	1046	0		2019	139	0			Terrestrial		
1190	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1190	0		2019		0			Terrestrial		
125	c2ab9812-bb3da-1dcca-95259-a9c2f99ff	125	0		2019	10	0			Terrestrial		
680	7ce99f06-635dd-3d710-7864b-db47fb37d	680	0		2019	10	0			Terrestrial		
692	7ce99f06-635dd-3d710-7864b-db47fb37d	692	0		2019	20	0			Terrestrial		
2	ca30a689-c8c10-832c6-154d9-dfccc60b1	2	0		2019	9	0			Terrestrial		
3	ca30a689-c8c10-832c6-154d9-dfccc60b1	3	0		2019	13	0			Terrestrial		
82	eab97acb-3abf1-ca2c5-7439f-d3f69762f	82	0		2019	22	0			Terrestrial		
127	c2ab9812-bb3da-1dcca-95259-a9c2f99ff	127	0		2019	54	0			Terrestrial		
777	7ce99f06-635dd-3d710-7864b-db47fb37d	777	0		2019	10	0			Terrestrial		
1221	b17522ca-36e49-15879-01600-3c9a5f3e5	1221	0		2019		0			Terrestrial		
c9cae5de-ea97a-37905-a97b5-b274bfe7a	4b066f9e-abc04-d7836-1b8d7-d5f58598f	c9cae5de-ea97a-37905-a97b5-b274bfe7a	false									
79	eab97acb-3abf1-ca2c5-7439f-d3f69762f	79	0		2019	22	0			Terrestrial		
141	58740837-268b1-95d2d-881f0-44ef79a11	141	0		2019	59	0			Terrestrial		
384	6ec71731-98dcc-5be3f-a9515-b20c961f2	384	0		2019	89	0			Terrestrial		
614	c35441fc-f8070-23756-f3c58-45978e5b2	614	0		2019	10	0			Terrestrial		
683	7ce99f06-635dd-3d710-7864b-db47fb37d	683	0		2019	28	0			Terrestrial		
c0cf4317-96d5a-661bc-66c36-54b05543a	9245696b-0ec1c-a419b-aecc2-0802ac59e	c0cf4317-96d5a-661bc-66c36-54b05543a	false									
1224	b17522ca-36e49-15879-01600-3c9a5f3e5	1224	0		2019		0			Terrestrial		
1381	1310	1381	0		2019	21,21	0			Terrestrial		
94	2114efff-daaad-16c12-4ade6-fc2f4617f	94	0		2019	42	0			Terrestrial		
f35a7655-4306b-31394-b89cc-8feaef976	e764f3aa-700f3-5d902-883eb-f09919bb2	f35a7655-4306b-31394-b89cc-8feaef976	false									
275	f35a7655-4306b-31394-b89cc-8feaef976	275	0		2019	17	0			Terrestrial		
330	f35a7655-4306b-31394-b89cc-8feaef976	330	0		2019	54	0			Terrestrial		
1185	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1185	0		2019		0			Terrestrial		
1098	e4f29b9e-01b70-f1d43-e6f26-73214bfe5	1098	0		2019	150	0			Terrestrial		
31	a6e076b9-e1b6a-e8bfb-78a18-c84ca573b	31	0		2019	12	0			Terrestrial		
164	3a6f4776-f0f0d-84a51-7f992-5c085c827	164	0		2019	64	0			Terrestrial		
766	7ce99f06-635dd-3d710-7864b-db47fb37d	766	0		2019	10	0			Terrestrial		
1089	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1089	0		2019	27	0			Terrestrial		
d5cc6683-cdf62-83703-166e9-e90e24e7b	b725976c-58191-2a718-89626-4ba9f0303	d5cc6683-cdf62-83703-166e9-e90e24e7b	false									
231	f35a7655-4306b-31394-b89cc-8feaef976	231	0		2019	17	0			Terrestrial		
7a32aab7-5a60f-ac27e-ec066-52ef82af1	bdeddb26-59423-bedcb-9b38d-a2748bc36	7a32aab7-5a60f-ac27e-ec066-52ef82af1	false									
677	7ce99f06-635dd-3d710-7864b-db47fb37d	677	0		2019	10	0			Terrestrial		
1067	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1067	0		2019	39	0			Terrestrial		
30	93073505-ccf2d-1fef2-72bdb-cd80e47c7	30	0		2019	12	0			Terrestrial		
77a24fb5-73808-00131-9c2e3-3987611b9	bdeddb26-59423-bedcb-9b38d-a2748bc36	77a24fb5-73808-00131-9c2e3-3987611b9	false									
1264	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1264	0		2019		0			Terrestrial		
34	7e7a8932-a40d0-09e88-9e36f-54875330a	34	0		2019	6	0			Terrestrial		
58740837-268b1-95d2d-881f0-44ef79a11	e764f3aa-700f3-5d902-883eb-f09919bb2	58740837-268b1-95d2d-881f0-44ef79a11	false									
289	f35a7655-4306b-31394-b89cc-8feaef976	289	0		2019	28	0			Terrestrial		
749	7ce99f06-635dd-3d710-7864b-db47fb37d	749	0		2019	49	0			Terrestrial		
776	7ce99f06-635dd-3d710-7864b-db47fb37d	776	0		2019	10	0			Terrestrial		
58	a8010abb-2d3a2-c0773-329a0-3790a9aa5	58	0		2019	6	0			Terrestrial		
256	f35a7655-4306b-31394-b89cc-8feaef976	256	0		2019	6	0			Terrestrial		
336	f35a7655-4306b-31394-b89cc-8feaef976	336	0		2019	17	0			Terrestrial		
643	52f98d15-6d070-2fcf1-fcb43-c1b3d82f8	643	0		2019	6	0			Terrestrial		
1027	80eae935-1372d-ed78b-e2c34-41fa94d85	1027	0		2019	132	0			Terrestrial		
1214	b17522ca-36e49-15879-01600-3c9a5f3e5	1214	0		2019		0			Terrestrial		
257	f35a7655-4306b-31394-b89cc-8feaef976	257	0		2019	70	0			Terrestrial		
321	f35a7655-4306b-31394-b89cc-8feaef976	321	0		2019	17	0			Terrestrial		
363	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	363	0		2019	64	0			Terrestrial		
605	d97d614f-b2f4e-d6f3b-b31ac-a9443eb53	605	0		2019	6	0			Terrestrial		
615	3bdae232-08c3a-2e508-13548-fb2433ff5	615	0		2019	12	0			Terrestrial		
761	7ce99f06-635dd-3d710-7864b-db47fb37d	761	0		2019	10	0			Terrestrial		
198	f35a7655-4306b-31394-b89cc-8feaef976	198	0		2019	8	0			Terrestrial		
356	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	356	0		2019	12	0			Terrestrial		
1363	1245	1363	0		2019	21	0			Terrestrial		
334	f35a7655-4306b-31394-b89cc-8feaef976	334	0		2019	6	0			Terrestrial		
601	00d4b9ea-8e777-a5ff9-d1ee9-395c03f40	601	0		2019	11	0			Terrestrial		
754	7ce99f06-635dd-3d710-7864b-db47fb37d	754	0		2019	78	0			Terrestrial		
1346	1205	1346	0		2019	17	0			Terrestrial		
1255	394f3f4a-fd3c0-10dd5-6151f-c6b10c415	1255	0		2019		0			Terrestrial		
1256	394f3f4a-fd3c0-10dd5-6151f-c6b10c415	1256	0		2019		0			Terrestrial		
821	664	821	0		2019	112	0			Terrestrial		
3a6f4776-f0f0d-84a51-7f992-5c085c827	e764f3aa-700f3-5d902-883eb-f09919bb2	3a6f4776-f0f0d-84a51-7f992-5c085c827	false									
212	f35a7655-4306b-31394-b89cc-8feaef976	212	0		2019	6	0			Terrestrial		
2771c729-00fea-c5f8b-02563-53e224479	d1734b8c-7b16d-2d726-61b0c-05822e35b	2771c729-00fea-c5f8b-02563-53e224479	false									
751	7ce99f06-635dd-3d710-7864b-db47fb37d	751	0		2019	10	0			Terrestrial		
1229	b17522ca-36e49-15879-01600-3c9a5f3e5	1229	0		2019		0			Terrestrial		
689	7ce99f06-635dd-3d710-7864b-db47fb37d	689	0		2019	6	0			Terrestrial		
1287	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1287	0		2019	8	0			Terrestrial		
278	f35a7655-4306b-31394-b89cc-8feaef976	278	0		2019	77	0			Terrestrial		
1045	80eae935-1372d-ed78b-e2c34-41fa94d85	1045	0		2019	80	0			Terrestrial		
1360	1243	1360	0		2019	8	0			Terrestrial		
17d5e09e-341e8-bfe12-004a5-69b6f8854	e764f3aa-700f3-5d902-883eb-f09919bb2	17d5e09e-341e8-bfe12-004a5-69b6f8854	false									
178	2504265a-9425c-1c13b-eb604-b698fdc62	178	0		2019	68	0			Terrestrial		
319	f35a7655-4306b-31394-b89cc-8feaef976	319	0		2019	6	0			Terrestrial		
333	f35a7655-4306b-31394-b89cc-8feaef976	333	0		2019	81	0			Terrestrial		
1041	80eae935-1372d-ed78b-e2c34-41fa94d85	1041	0		2019	17	0			Terrestrial		
1105	1042	1105	0		2019	152	0			Terrestrial		
684ec8d0-db827-7c704-b2eb1-c1646f79b		684ec8d0-db827-7c704-b2eb1-c1646f79b	false									
eab97acb-3abf1-ca2c5-7439f-d3f69762f	e764f3aa-700f3-5d902-883eb-f09919bb2	eab97acb-3abf1-ca2c5-7439f-d3f69762f	false									
260	f35a7655-4306b-31394-b89cc-8feaef976	260	0		2019	20	0			Terrestrial		
806	dde8e430-7487f-26e91-6d1eb-f1d324140	806	0		2019	9	0			Terrestrial		
829	738	829	0		2019	10	0			Terrestrial		
183	2504265a-9425c-1c13b-eb604-b698fdc62	183	0		2019	37	0			Terrestrial		
934542e7-beb71-e413e-cbe3e-24d8661b0	9245696b-0ec1c-a419b-aecc2-0802ac59e	934542e7-beb71-e413e-cbe3e-24d8661b0	false									
2646b4b8-2dea4-3329e-a87f9-832f65e51	9245696b-0ec1c-a419b-aecc2-0802ac59e	2646b4b8-2dea4-3329e-a87f9-832f65e51	false									
1173	2646b4b8-2dea4-3329e-a87f9-832f65e51	1173	0		2019		0			Terrestrial		
148	58740837-268b1-95d2d-881f0-44ef79a11	148	0		2019	6	0			Terrestrial		
288	f35a7655-4306b-31394-b89cc-8feaef976	288	0		2019	6	0			Terrestrial		
353	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	353	0		2019	54	0			Terrestrial		
355	e51f3d1e-a72bb-556ac-89f57-6f0aa5325	355	0		2019	69	0			Terrestrial		
1168	934542e7-beb71-e413e-cbe3e-24d8661b0	1168	0		2019		0			Terrestrial		
373	2771c729-00fea-c5f8b-02563-53e224479	373	0		2019	69	0			Terrestrial		
1189	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1189	0		2019		0			Terrestrial		
435	388	435	0		2019	69	0			Terrestrial		
146	58740837-268b1-95d2d-881f0-44ef79a11	146	0		2019	6	0			Terrestrial		
191	f35a7655-4306b-31394-b89cc-8feaef976	191	0		2019	6	0			Terrestrial		
273	f35a7655-4306b-31394-b89cc-8feaef976	273	0		2019	6	0			Terrestrial		
302	f35a7655-4306b-31394-b89cc-8feaef976	302	0		2019	6	0			Terrestrial		
372	2771c729-00fea-c5f8b-02563-53e224479	372	0		2019	69	0			Terrestrial		
99	43a9c281-b9182-d38b6-1ada7-a23a8984f	99	0		2019	46	0			Terrestrial		
1113	1087	1113	0		2019	74	0			Terrestrial		
44	29	44	0		2019	12	0			Terrestrial		
bdeddb26-59423-bedcb-9b38d-a2748bc36	269ce968-6ba08-87132-21a63-e1170048f	bdeddb26-59423-bedcb-9b38d-a2748bc36	false									
00d4b9ea-8e777-a5ff9-d1ee9-395c03f40	bdeddb26-59423-bedcb-9b38d-a2748bc36	00d4b9ea-8e777-a5ff9-d1ee9-395c03f40	false									
722	7ce99f06-635dd-3d710-7864b-db47fb37d	722	0		2019	69	0			Terrestrial		
998	5f819269-04a6d-9c6bd-ba546-98216dadd	998	0		2019	117	0			Terrestrial		
1284	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1284	0		2019	27	0			Terrestrial		
240	f35a7655-4306b-31394-b89cc-8feaef976	240	0		2019	20	0			Terrestrial		
631	6c7399d9-283f8-38c4a-93f76-6d6eb1a99	631	0		2019	103	0			Terrestrial		
706	7ce99f06-635dd-3d710-7864b-db47fb37d	706	0		2019	6	0			Terrestrial		
710	7ce99f06-635dd-3d710-7864b-db47fb37d	710	0		2019	10	0			Terrestrial		
421	343	421	0		2019	69	0			Terrestrial		
1097	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1097	0		2019	84	0			Terrestrial		
1281	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1281	0		2019	27	0			Terrestrial		
e764f3aa-700f3-5d902-883eb-f09919bb2	269ce968-6ba08-87132-21a63-e1170048f	e764f3aa-700f3-5d902-883eb-f09919bb2	false									
210	f35a7655-4306b-31394-b89cc-8feaef976	210	0		2019	6	0			Terrestrial		
296	f35a7655-4306b-31394-b89cc-8feaef976	296	0		2019	33	0			Terrestrial		
686	7ce99f06-635dd-3d710-7864b-db47fb37d	686	0		2019	6	0			Terrestrial		
1020	80eae935-1372d-ed78b-e2c34-41fa94d85	1020	0		2019	126	0			Terrestrial		
282	f35a7655-4306b-31394-b89cc-8feaef976	282	0		2019	78	0			Terrestrial		
5f819269-04a6d-9c6bd-ba546-98216dadd	82bd691e-e0f7b-09b8e-fe86f-f6c86369e	5f819269-04a6d-9c6bd-ba546-98216dadd	false									
1007	80eae935-1372d-ed78b-e2c34-41fa94d85	1007	0		2019	121	0			Terrestrial		
1052	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1052	0		2019	83	0			Terrestrial		
1290	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1290	0		2019	112	0			Terrestrial		
422	351	422	0		2019	69	0			Terrestrial		
92	2114efff-daaad-16c12-4ade6-fc2f4617f	92	0		2019	41	0			Terrestrial		
100	43a9c281-b9182-d38b6-1ada7-a23a8984f	100	0		2019	47	0			Terrestrial		
133	0827460b-c960f-669e6-a9ee8-7f105c3d7	133	0		2019	25	0			Terrestrial		
158	f08be9bf-b731c-ce7c3-e1785-d4212004d	158	0		2019	17	0			Terrestrial		
d1734b8c-7b16d-2d726-61b0c-05822e35b	e764f3aa-700f3-5d902-883eb-f09919bb2	d1734b8c-7b16d-2d726-61b0c-05822e35b	false									
101	43a9c281-b9182-d38b6-1ada7-a23a8984f	101	0		2019	26	0			Terrestrial		
371	2771c729-00fea-c5f8b-02563-53e224479	371	0		2019	69	0			Terrestrial		
1100	e4f29b9e-01b70-f1d43-e6f26-73214bfe5	1100	0		2019	150	0			Terrestrial		
1177	65c9e117-3ff3b-5b84a-e1255-ac8ed4c8f	1177	0		2019		0			Terrestrial		
1312	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1312	0		2019	21	0			Terrestrial		
73	eab97acb-3abf1-ca2c5-7439f-d3f69762f	73	0		2019	36	0			Terrestrial		
328	f35a7655-4306b-31394-b89cc-8feaef976	328	0		2019	6	0			Terrestrial		
782	7ce99f06-635dd-3d710-7864b-db47fb37d	782	0		2019	9	0			Terrestrial		
1075	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1075	0		2019	138	0			Terrestrial		
1266	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1266	0		2019		0			Terrestrial		
7e7a8932-a40d0-09e88-9e36f-54875330a	b725976c-58191-2a718-89626-4ba9f0303	7e7a8932-a40d0-09e88-9e36f-54875330a	false									
792	7ce99f06-635dd-3d710-7864b-db47fb37d	792	0		2019	33	0			Terrestrial		
1043	80eae935-1372d-ed78b-e2c34-41fa94d85	1043	0		2019	123	0			Terrestrial		
16c4b02f-2e34e-99a80-522d6-bc6527ca3	82bd691e-e0f7b-09b8e-fe86f-f6c86369e	16c4b02f-2e34e-99a80-522d6-bc6527ca3	false									
74	eab97acb-3abf1-ca2c5-7439f-d3f69762f	74	0		2019	27	0			Terrestrial		
1244	98bc0abb-3e27d-48462-7e9c1-3325d2f06	1244	0		2019		0			Terrestrial		
1265	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1265	0		2019		0			Terrestrial		
774	7ce99f06-635dd-3d710-7864b-db47fb37d	774	0		2019	20	0			Terrestrial		
8554ed7e-e0bbb-d2f22-0cd01-f6cb9b8b9	82bd691e-e0f7b-09b8e-fe86f-f6c86369e	8554ed7e-e0bbb-d2f22-0cd01-f6cb9b8b9	false									
1034	80eae935-1372d-ed78b-e2c34-41fa94d85	1034	0		2019	136	0			Terrestrial		
9	63f3fb75-7496a-d554b-31679-c98a4ffae	9	0		2019	13	0			Terrestrial		
116	b9a0faee-27c7e-94c8c-d97ff-2438f3615	116	0		2019	50	0			Terrestrial		
130	17d5e09e-341e8-bfe12-004a5-69b6f8854	130	0		2019	31	0			Terrestrial		
286	f35a7655-4306b-31394-b89cc-8feaef976	286	0		2019	6	0			Terrestrial		
673	7ce99f06-635dd-3d710-7864b-db47fb37d	673	0		2019	10	0			Terrestrial		
1350	1226	1350	0		2019	17	0			Terrestrial		
995	06783c2b-e876b-44625-4380c-a8ddbaaab	995	0		2019	20	0			Terrestrial		
1306	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1306	0		2019	166	0			Terrestrial		
156	acd60744-38144-53fc4-f75a8-064b1d22b	156	0		2019	37	0			Terrestrial		
171	3a6f4776-f0f0d-84a51-7f992-5c085c827	171	0		2019	22	0			Terrestrial		
676	7ce99f06-635dd-3d710-7864b-db47fb37d	676	0		2019	10	0			Terrestrial		
1035	80eae935-1372d-ed78b-e2c34-41fa94d85	1035	0		2019	42	0			Terrestrial		
1068	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1068	0		2019	37	0			Terrestrial		
1352	1235	1352	0		2019	21	0			Terrestrial		
7b8abb0e-8584c-ce81e-8a88a-9e9b6c657	b725976c-58191-2a718-89626-4ba9f0303	7b8abb0e-8584c-ce81e-8a88a-9e9b6c657	false									
83	eab97acb-3abf1-ca2c5-7439f-d3f69762f	83	0		2019	39	0			Terrestrial		
168	3a6f4776-f0f0d-84a51-7f992-5c085c827	168	0		2019	22	0			Terrestrial		
625	3bdae232-08c3a-2e508-13548-fb2433ff5	625	0		2019	12	0			Terrestrial		
1273	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1273	0		2019	23	0			Terrestrial		
1344	1179	1344	0		2019	8	0			Terrestrial		
617	3bdae232-08c3a-2e508-13548-fb2433ff5	617	0		2019	10	0			Terrestrial		
730	7ce99f06-635dd-3d710-7864b-db47fb37d	730	0		2019	20	0			Terrestrial		
1187	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1187	0		2019		0			Terrestrial		
1223	b17522ca-36e49-15879-01600-3c9a5f3e5	1223	0		2019		0			Terrestrial		
1297	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1297	0		2019	51	0			Terrestrial		
314	f35a7655-4306b-31394-b89cc-8feaef976	314	0		2019	6	0			Terrestrial		
1238	0cde6156-9748a-28d2f-c2c5c-c6809f046	1238	0		2019		0			Terrestrial		
1012	80eae935-1372d-ed78b-e2c34-41fa94d85	1012	0		2019	58	0			Terrestrial		
423	359	423	0		2019	83	0			Terrestrial		
166	3a6f4776-f0f0d-84a51-7f992-5c085c827	166	0		2019	65	0			Terrestrial		
180	2504265a-9425c-1c13b-eb604-b698fdc62	180	0		2019	6	0			Terrestrial		
241	f35a7655-4306b-31394-b89cc-8feaef976	241	0		2019	20	0			Terrestrial		
309	f35a7655-4306b-31394-b89cc-8feaef976	309	0		2019	20	0			Terrestrial		
06783c2b-e876b-44625-4380c-a8ddbaaab	82bd691e-e0f7b-09b8e-fe86f-f6c86369e	06783c2b-e876b-44625-4380c-a8ddbaaab	false									
1328	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1328	0		2019	21	0			Terrestrial		
1372	1271	1372	0		2019	8	0			Terrestrial		
1384	1314	1384	0		2019	17,21	0			Terrestrial		
124	c2ab9812-bb3da-1dcca-95259-a9c2f99ff	124	0		2019	28	0			Terrestrial		
606	d97d614f-b2f4e-d6f3b-b31ac-a9443eb53	606	0		2019	7	0			Terrestrial		
744	7ce99f06-635dd-3d710-7864b-db47fb37d	744	0		2019	107	0			Terrestrial		
1199	c144833d-adc8c-6bc9c-afdb8-cb6461786	1199	0		2019		0			Terrestrial		
1257	394f3f4a-fd3c0-10dd5-6151f-c6b10c415	1257	0		2019		0			Terrestrial		
1062	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1062	0		2019	145	0			Terrestrial		
1296	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1296	0		2019	27	0			Terrestrial		
27	d5cc6683-cdf62-83703-166e9-e90e24e7b	27	0		2019	17	0			Terrestrial		
96	2114efff-daaad-16c12-4ade6-fc2f4617f	96	0		2019	22	0			Terrestrial		
187	f35a7655-4306b-31394-b89cc-8feaef976	187	0		2019	70	0			Terrestrial		
304	f35a7655-4306b-31394-b89cc-8feaef976	304	0		2019	6	0			Terrestrial		
794	7751c62d-b01e5-3c853-e7a7f-7cf44c46b	794	0		2019	14	0			Terrestrial		
1065	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1065	0		2019	146	0			Terrestrial		
1191	406a3ba9-9947c-3d495-50624-ba7fd6b2a	1191	0		2019		0			Terrestrial		
1481	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1481	0		2019		0			Terrestrial		
185	f35a7655-4306b-31394-b89cc-8feaef976	185	0		2019	49	0			Terrestrial		
77dcb8f6-f3fdf-3e709-2ce62-a82cd8f9b	71ea9aeb-63ac9-d81e8-5e227-225fab735	77dcb8f6-f3fdf-3e709-2ce62-a82cd8f9b	false									
675	7ce99f06-635dd-3d710-7864b-db47fb37d	675	0		2019	6	0			Terrestrial		
699	7ce99f06-635dd-3d710-7864b-db47fb37d	699	0		2019	33	0			Terrestrial		
818	dde8e430-7487f-26e91-6d1eb-f1d324140	818	0		2019	13	0			Terrestrial		
1371	1271	1371	0		2019	28	0			Terrestrial		
1305	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1305	0		2019	166	0			Terrestrial		
1351	1235	1351	0		2019	79	0			Terrestrial		
228	f35a7655-4306b-31394-b89cc-8feaef976	228	0		2019	70	0			Terrestrial		
666	7ce99f06-635dd-3d710-7864b-db47fb37d	666	0		2019	106	0			Terrestrial		
773	7ce99f06-635dd-3d710-7864b-db47fb37d	773	0		2019	10	0			Terrestrial		
1025	80eae935-1372d-ed78b-e2c34-41fa94d85	1025	0		2019	130	0			Terrestrial		
bb6fd331-b9a1c-55319-9241c-9fcb419cf	9245696b-0ec1c-a419b-aecc2-0802ac59e	bb6fd331-b9a1c-55319-9241c-9fcb419cf	false									
121	b9a0faee-27c7e-94c8c-d97ff-2438f3615	121	0		2019	53	0			Terrestrial		
734	7ce99f06-635dd-3d710-7864b-db47fb37d	734	0		2019	6	0			Terrestrial		
411	227	411	0		2019	17	0			Terrestrial		
1340	1177	1340	0		2019	100	0			Terrestrial		
b725976c-58191-2a718-89626-4ba9f0303	269ce968-6ba08-87132-21a63-e1170048f	b725976c-58191-2a718-89626-4ba9f0303	false									
173	3a6f4776-f0f0d-84a51-7f992-5c085c827	173	0		2019	61	0			Terrestrial		
192	f35a7655-4306b-31394-b89cc-8feaef976	192	0		2019	71	0			Terrestrial		
647	609	647	0		2019	12	0			Terrestrial		
1337	1168	1337	0		2019	8	0			Terrestrial		
325	f35a7655-4306b-31394-b89cc-8feaef976	325	0		2019	28	0			Terrestrial		
390	0f7eb93e-d1622-3694e-179b2-8e361597a	390	0		2019	37	0			Terrestrial		
714	7ce99f06-635dd-3d710-7864b-db47fb37d	714	0		2019	10	0			Terrestrial		
1023	80eae935-1372d-ed78b-e2c34-41fa94d85	1023	0		2019	120	0			Terrestrial		
1207	c0cf4317-96d5a-661bc-66c36-54b05543a	1207	0		2019		0			Terrestrial		
284	f35a7655-4306b-31394-b89cc-8feaef976	284	0		2019	20	0			Terrestrial		
375	b6f9f068-14049-0ec30-77638-09e6630ed	375	0		2019	69	0			Terrestrial		
316	f35a7655-4306b-31394-b89cc-8feaef976	316	0		2019	17	0			Terrestrial		
1274	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1274	0		2019	112	0			Terrestrial		
603	00d4b9ea-8e777-a5ff9-d1ee9-395c03f40	603	0		2019	99	0			Terrestrial		
805	dde8e430-7487f-26e91-6d1eb-f1d324140	805	0		2019	10	0			Terrestrial		
993	bd9d7711-03b0b-c4cb2-2de26-a199b6b36	993	0		2019	116	0			Terrestrial		
119	b9a0faee-27c7e-94c8c-d97ff-2438f3615	119	0		2019	52	0			Terrestrial		
136	0827460b-c960f-669e6-a9ee8-7f105c3d7	136	0		2019	57	0			Terrestrial		
149	58740837-268b1-95d2d-881f0-44ef79a11	149	0		2019	6	0			Terrestrial		
331	f35a7655-4306b-31394-b89cc-8feaef976	331	0		2019	6	0			Terrestrial		
589	77a24fb5-73808-00131-9c2e3-3987611b9	589	0		2019	12	0			Terrestrial		
1093	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1093	0		2019	42	0			Terrestrial		
1311	c9cae5de-ea97a-37905-a97b5-b274bfe7a	1311	0		2019	21	0			Terrestrial		
437	389	437	0		2019	91	0			Terrestrial		
1356	1238	1356	0		2019	21	0			Terrestrial		
1373	1271	1373	0		2019	21	0			Terrestrial		
147	58740837-268b1-95d2d-881f0-44ef79a11	147	0		2019	16	0			Terrestrial		
682	7ce99f06-635dd-3d710-7864b-db47fb37d	682	0		2019	10	0			Terrestrial		
747	7ce99f06-635dd-3d710-7864b-db47fb37d	747	0		2019	51	0			Terrestrial		
1357	1243	1357	0		2019	21	0			Terrestrial		
4	ca30a689-c8c10-832c6-154d9-dfccc60b1	4	0		2019	13	0			Terrestrial		
1174	feeccf2f-e2986-388df-ee099-6bb349c4c	1174	0		2019		0			Terrestrial		
1283	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1283	0		2019	23	0			Terrestrial		
1323	075430b1-83ca4-d7bf6-0bcfe-9e99c476a	1323	0		2019	21	0			Terrestrial		
420	333	420	0		2019	6	0			Terrestrial		
382	6ec71731-98dcc-5be3f-a9515-b20c961f2	382	0		2019	61	0			Terrestrial		
1107	1045	1107	0		2019	136	0			Terrestrial		
1378	1301	1378	0		2019	21	0			Terrestrial		
338	f35a7655-4306b-31394-b89cc-8feaef976	338	0		2019	50	0			Terrestrial		
376	b6f9f068-14049-0ec30-77638-09e6630ed	376	0		2019	69	0			Terrestrial		
600	52d3d461-90674-05143-9b2c4-153853400	600	0		2019	12	0			Terrestrial		
1086	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1086	0		2019	43	0			Terrestrial		
1267	b9437d17-cab66-d23a1-3ecf6-11e47e3b0	1267	0		2019		0			Terrestrial		
254	f35a7655-4306b-31394-b89cc-8feaef976	254	0		2019	28	0			Terrestrial		
1205	969ebf85-704d6-fe27a-78990-064e36cb9	1205	0		2019		0			Terrestrial		
1289	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1289	0		2019	110	0			Terrestrial		
10	63f3fb75-7496a-d554b-31679-c98a4ffae	10	0		2019	16	0			Terrestrial		
159	f08be9bf-b731c-ce7c3-e1785-d4212004d	159	0		2019	62	0			Terrestrial		
807	dde8e430-7487f-26e91-6d1eb-f1d324140	807	0		2019	10	0			Terrestrial		
90	2114efff-daaad-16c12-4ade6-fc2f4617f	90	0		2019	22	0			Terrestrial		
1056	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1056	0		2019	54	0			Terrestrial		
1279	7006f9e3-2aa4e-3c91d-de563-7c57151bf	1279	0		2019	23	0			Terrestrial		
1249	7fa24171-44e87-1edd7-e95d8-ffa9b2e44	1249	0		2019		0			Terrestrial		
1254	394f3f4a-fd3c0-10dd5-6151f-c6b10c415	1254	0		2019		0			Terrestrial		
663	77dcb8f6-f3fdf-3e709-2ce62-a82cd8f9b	663	0		2019	10	0			Terrestrial		
1080	16c4b02f-2e34e-99a80-522d6-bc6527ca3	1080	0		2019	23	0			Terrestrial		
